date,open,high,low,close,volume,bank,daily_sentiment
2015-05-28,556.273193359375,567.0665901593638,552.1591048336015,560.4356711099676,8272414,Axis Bank,0.0
2015-05-28,250.5594024658203,252.54508721158928,249.2055152344253,252.54508721158928,13024987,State Bank of India,0.0
2015-05-28,234.88479614257807,238.1477020117269,233.24192324636343,237.08670401464968,9561160,HDFC Bank,0.0
2015-05-29,138.92820739746094,139.49413393145724,134.73843311304734,134.73843311304734,6561840,Kotak Mahindra Bank,0.0
2015-05-29,251.0557861328125,254.2148559539388,250.10807620443572,251.50708182154483,14809918,State Bank of India,0.0
2015-05-29,566.679443359375,568.5186475702724,556.3216081893337,557.0960130719908,3421723,Axis Bank,0.0
2015-05-29,239.7107391357422,240.49793661035548,234.37140556058665,235.0102827976967,5058680,HDFC Bank,0.0
2015-05-29,264.7716979980469,266.1487612160114,262.7269754061543,264.6465206205675,22664703,ICICI Bank,0.0
2015-06-01,251.1009979248047,254.530835038566,250.51429134002885,251.507147623984,11567692,State Bank of India,0.0
2015-06-01,559.95166015625,570.0674896324294,558.6447965875747,568.1314479751053,3142413,Axis Bank,0.0
2015-06-01,264.10400390625,266.2321871421755,263.7284438067584,264.5630249185641,7621775,ICICI Bank,0.0
2015-06-01,138.27792358398438,139.9905803609872,137.70704304150055,138.9977393655192,5012310,Kotak Mahindra Bank,0.0
2015-06-01,236.4363555908203,240.95425909018616,235.2498495473314,239.34560445767625,3841320,HDFC Bank,0.0
2015-06-02,134.9568634033203,138.4367757897349,134.26684681909006,138.0594913799237,7370490,Kotak Mahindra Bank,0.0
2015-06-02,240.31500244140625,252.22922203111256,239.5026755477691,251.6425154821833,21653784,State Bank of India,0.0
2015-06-02,230.1843414306641,237.3719117043973,229.2944618580629,236.9383709889478,4726008,HDFC Bank,0.0
2015-06-02,254.13075256347656,264.9803364664479,252.87889473862472,264.5630598636383,13982208,ICICI Bank,0.0
2015-06-02,535.4122924804688,563.7753498034004,530.8626418882516,563.3881178416661,6978299,Axis Bank,0.0
2015-06-03,133.6314239501953,135.40364861649516,132.64355208922456,135.40364861649516,8053990,Kotak Mahindra Bank,0.0
2015-06-03,232.3270874023437,241.26273931302785,230.2060052682196,240.9919728334268,25967877,State Bank of India,0.0
2015-06-03,246.82818603515625,253.92214118282544,242.6969959406695,253.92214118282544,22831293,ICICI Bank,0.0
2015-06-03,533.28271484375,536.2835558732569,521.3276217854014,535.5575402290242,5114150,Axis Bank,0.0
2015-06-03,229.4427795410156,232.05540214402112,227.7200504815468,230.2299909177161,5824832,HDFC Bank,0.0
2015-06-04,538.6067504882812,542.0916014356205,528.53931139973,542.0916014356205,7432416,Axis Bank,0.0
2015-06-04,232.5075836181641,235.93742041392343,229.0326007189638,234.58353311903304,20210546,State Bank of India,0.0
2015-06-04,246.2763061523437,248.5684461229563,242.3287618399607,247.719512781526,20759124,ICICI Bank,0.0
2015-06-04,231.5876617431641,232.2493650093193,227.0355393497397,230.19577721620607,5557588,HDFC Bank,0.0
2015-06-04,135.52279663085938,136.0192171313387,133.0406941284627,134.03850418228262,7259390,Kotak Mahindra Bank,0.0
2015-06-05,530.8626098632812,539.4295699792966,528.587725621106,538.2195440260007,7028734,Axis Bank,0.0
2015-06-05,241.1827392578125,248.22889550974423,240.2489096040493,247.21016966034628,23735127,ICICI Bank,0.0
2015-06-05,230.8574676513672,232.3976583176847,228.7468359975247,230.5152030588522,6753860,HDFC Bank,0.0
2015-06-05,232.6881103515625,236.4790062017688,230.7024252997153,231.96604806814724,13539638,State Bank of India,0.0
2015-06-05,134.6639862060547,135.62208930338926,134.0434605689593,134.7384614021475,5338380,Kotak Mahindra Bank,0.0
2015-06-08,228.963623046875,230.9715726839624,227.16102382419515,229.1461613908315,3811996,HDFC Bank,0.0
2015-06-08,535.8963012695312,539.6716060934609,526.6033250490453,529.50738750336,6286247,Axis Bank,0.0
2015-06-08,240.376220703125,242.49856843028283,237.99919865824472,242.49856843028283,21145729,ICICI Bank,0.0
2015-06-08,134.31649780273438,135.215017692304,133.24919676176202,135.02637547910354,3549190,Kotak Mahindra Bank,0.0
2015-06-08,230.11572265625,233.54557344588827,227.94950835355985,233.54557344588827,17384700,State Bank of India,0.0
2015-06-09,243.72950744628903,244.32375223903964,239.4423783748604,240.1639816933544,19411474,ICICI Bank,0.0
2015-06-09,232.5075836181641,233.1393811621684,229.2582486014456,230.16084013137248,15275972,State Bank of India,0.0
2015-06-09,132.1421661376953,135.5078963187318,131.58617763515426,133.93423676283393,4917770,Kotak Mahindra Bank,0.0
2015-06-09,540.833251953125,545.9637505583783,532.8470800699572,534.3958897715535,5252618,Axis Bank,0.0
2015-06-09,228.5985565185547,229.545494297354,227.51471844905925,229.31731786167072,6040260,HDFC Bank,0.0
2015-06-10,231.73594665527344,232.51175198727853,227.49187117891725,227.72004757929733,7986248,HDFC Bank,0.0
2015-06-10,132.5045623779297,133.6314314238161,131.55639743466452,132.1421699704354,4191520,Kotak Mahindra Bank,0.0
2015-06-10,248.31378173828125,249.8843185471557,243.3899450801993,243.6446336568807,17487792,ICICI Bank,0.0
2015-06-10,546.4478149414062,549.5454937338209,540.9784730540191,541.0269213671622,7919473,Axis Bank,0.0
2015-06-10,235.2153778076172,236.975414910688,233.31992992784805,233.77122573041643,10910978,State Bank of India,0.0
2015-06-11,244.91807556152344,252.3038171294129,243.220208522642,251.28509120643977,21760535,ICICI Bank,0.0
2015-06-11,529.2654418945312,551.9655444517998,527.6197945017915,549.7391081361205,7608358,Axis Bank,0.0
2015-06-11,229.25827026367188,237.3364762377772,228.03976607415456,236.7046510891652,20857622,State Bank of India,0.0
2015-06-11,127.17300415039062,133.41798272529215,126.19009364966796,132.85205606527882,7871980,Kotak Mahindra Bank,0.0
2015-06-11,228.2220764160156,232.40910848889567,226.9671060051292,232.1923380871129,9094176,HDFC Bank,0.0
2015-06-12,130.17138671875,131.0252306018046,125.51495991171684,126.30923575750862,7894810,Kotak Mahindra Bank,0.0
2015-06-12,533.815185546875,534.8315957674176,523.5057383933275,529.5074803344388,5518696,Axis Bank,0.0
2015-06-12,229.213134765625,230.6121545043892,227.2725683286796,229.30339943488264,11440479,State Bank of India,0.0
2015-06-12,251.2425842285156,252.13397993961263,243.77194778586045,245.7669654256617,20748570,ICICI Bank,0.0
2015-06-12,230.2642364501953,230.6521252171026,225.9288845335227,228.4045930836461,6528344,HDFC Bank,0.0
2015-06-15,532.4598999023438,537.2516153150588,527.9101897217527,536.186815927037,5896234,Axis Bank,0.0
2015-06-15,225.8735198974609,230.7023898677865,224.60989732309977,230.16082946594423,13545280,State Bank of India,0.0
2015-06-15,254.00164794921875,254.9779113829889,248.90801906067304,250.43612197634545,17020704,ICICI Bank,0.0
2015-06-15,229.3629302978516,231.31383581953023,228.1764101795613,228.6327629999204,5999828,HDFC Bank,0.0
2015-06-15,128.04673767089844,130.5536557760667,124.899432715372,130.35509055528544,9796250,Kotak Mahindra Bank,0.0
2015-06-16,533.524658203125,536.235104477358,522.7795924642508,532.4114107110465,6283177,Axis Bank,0.0
2015-06-16,229.7998046875,230.8377794183273,224.74528670640663,225.87352609750303,9896598,State Bank of India,0.0
2015-06-16,256.421142578125,257.2276422077521,249.50231619718835,252.17644668291496,15828124,ICICI Bank,0.0
2015-06-16,127.99207305908205,128.64239776127815,125.31637481375444,125.79293418564122,6120440,Kotak Mahindra Bank,0.0
2015-06-16,230.09307861328125,230.56083743020304,227.50326821533088,228.17639135518505,6010524,HDFC Bank,0.0
2015-06-17,128.57786560058594,129.26788214831052,127.13328027315984,128.69700166072835,8358540,Kotak Mahindra Bank,0.0
2015-06-17,230.2511138916016,231.87576769170445,228.806961877672,231.063440791653,11241061,State Bank of India,0.0
2015-06-17,255.8268585205078,258.3311962272535,254.72323661680795,258.28876238398,16849471,ICICI Bank,0.0
2015-06-17,531.6854248046875,539.5748179640127,530.0881668501514,535.4122812542039,4522392,Axis Bank,0.0
2015-06-17,229.24884033203125,231.2567899408329,228.062320222854,230.2299961029111,9686268,HDFC Bank,0.0
2015-06-18,257.5247497558594,259.51973904232364,256.6758163255628,258.543475571859,15455462,ICICI Bank,0.0
2015-06-18,232.64865112304688,233.60699478532936,228.6897961664581,229.5226455944996,8431716,HDFC Bank,0.0
2015-06-18,532.4598999023438,537.0579993126979,529.8946798918156,534.057158067685,5579425,Axis Bank,0.0
2015-06-18,129.89431762695312,130.5897866655989,128.1158876994647,129.0150325208724,10091120,Kotak Mahindra Bank,0.0
2015-06-18,232.9589080810547,235.3056518569388,230.34138405834463,231.4696373821953,11598549,State Bank of India,0.0
2015-06-19,258.54345703125,259.7744089919954,255.02036502432424,255.02036502432424,9060393,ICICI Bank,0.0
2015-06-19,234.8092193603516,237.4718758265752,233.0040360055998,234.5835714410076,12216399,State Bank of India,0.0
2015-06-19,533.911865234375,537.6387807979384,530.7174083822501,536.283528032406,6783585,Axis Bank,0.0
2015-06-19,235.13575744628903,236.1511311866072,231.176902860094,233.83516323357125,3742324,HDFC Bank,0.0
2015-06-19,131.9558868408203,132.93451596169112,125.43335020456875,130.00360110774048,4300720,Kotak Mahindra Bank,0.0
2015-06-22,553.8530883789062,557.4831661431218,538.7519294297912,538.7519294297912,7325101,Axis Bank,0.0
2015-06-22,238.9349365234375,241.1596565509303,234.6794408488535,235.50087036521447,5449652,HDFC Bank,0.0
2015-06-22,240.08938598632807,241.35300882464216,235.3958982498336,235.48616292648,11051382,State Bank of India,0.0
2015-06-22,267.4573059082031,268.1789093389884,259.81687610683696,260.11399854944847,17123638,ICICI Bank,0.0
2015-06-22,134.91162109375,136.476445164735,131.97077666210794,132.8301867741024,6227380,Kotak Mahindra Bank,0.0
2015-06-23,553.0303344726562,560.9681177571497,548.1902299191001,557.192812572053,6608481,Axis Bank,0.0
2015-06-23,137.1520538330078,137.56437789435935,133.89824424083642,135.06067427437753,7400000,Kotak Mahindra Bank,0.0
2015-06-23,266.1414489746094,268.94293791118423,264.8680345495411,267.37240105312515,13093667,ICICI Bank,0.0
2015-06-23,240.0643615722656,242.1407610400488,237.87387391555416,240.0415495051923,5655180,HDFC Bank,0.0
2015-06-23,241.66891479492188,244.78286701192457,240.3150273170792,243.1581855115666,16180083,State Bank of India,0.0
2015-06-24,137.48489379882812,138.5976442274188,135.73626865665696,137.10734697766162,5890680,Kotak Mahindra Bank,0.0
2015-06-24,236.794921875,241.804294450828,235.12512183475377,241.6237926500702,8361760,State Bank of India,0.0
2015-06-24,553.2239379882812,558.9352848659272,549.0614599828084,553.7079484327155,5427984,Axis Bank,0.0
2015-06-24,269.7493896484375,271.99906716817526,265.4197984703912,266.31119410941113,14984900,ICICI Bank,0.0
2015-06-24,238.6268768310547,241.3649934769483,237.9195077480152,240.49791206432351,6267396,HDFC Bank,0.0
2015-06-25,139.7501220703125,140.50520043187876,136.03430939716017,136.61055939417858,13364180,Kotak Mahindra Bank,0.0
2015-06-25,267.2450561523437,271.3623931334157,265.8867456079053,268.5609043525904,18385230,ICICI Bank,0.0
2015-06-25,551.8202514648438,559.4192502807747,548.9161890319966,549.9325990668328,5953158,Axis Bank,0.0
2015-06-25,243.0078887939453,244.3427152884381,237.9081513463069,239.185933735449,16573568,HDFC Bank,0.0
2015-06-25,239.00624084472656,240.0893617653913,233.8163392276176,235.8020517338664,16506503,State Bank of India,0.0
2015-06-26,137.13714599609375,138.29957598326175,136.5062589776137,138.1008727235905,5051870,Kotak Mahindra Bank,0.0
2015-06-26,239.36729431152344,240.90168344671645,235.62151727684736,238.37443807998167,14588452,State Bank of India,0.0
2015-06-26,264.6133728027344,267.4572955697978,261.93921392615823,267.41486172173074,11342004,ICICI Bank,0.0
2015-06-26,242.5172882080078,244.365511530937,239.92749156355552,243.46422586620423,5647504,HDFC Bank,0.0
2015-06-26,547.415771484375,551.4814707285054,542.0916569960212,549.9326019728215,4432487,Axis Bank,0.0
2015-06-29,234.35791015625,235.3958850170542,230.16086460479173,233.54558320192103,15040805,State Bank of India,0.0
2015-06-29,264.1889038085937,265.716978379791,254.80817313857472,256.37868155976287,11605396,ICICI Bank,0.0
2015-06-29,241.1026153564453,242.26630950646003,235.1357965118032,238.4215424704544,6487836,HDFC Bank,0.0
2015-06-29,135.95982360839844,137.0527143568222,133.34187348115393,134.9215849774399,5329910,Kotak Mahindra Bank,0.0
2015-06-29,544.705322265625,549.1581943637159,528.5393629023187,536.28352939173,5390158,Axis Bank,0.0
2015-06-30,541.0753784179688,547.8999150126825,535.3156413463136,543.1081989922865,5479844,Axis Bank,0.0
2015-06-30,243.49842834472656,244.6050782118196,239.12884511752503,240.09859472797305,7290136,HDFC Bank,0.0
2015-06-30,137.68357849121094,139.4421332534937,136.51120359632725,136.90862523869694,9396850,Kotak Mahindra Bank,0.0
2015-06-30,261.4722595214844,266.22630319443994,258.1189600959653,263.2125884949229,15125139,ICICI Bank,0.0
2015-06-30,237.1559295654297,237.6974900039613,232.507588595774,233.9968591430548,14181965,State Bank of India,0.0
2015-07-01,560.1453857421875,561.9362009922999,539.0424802815102,540.9301330834185,7663185,Axis Bank,0.0
2015-07-01,241.66891479492188,243.2484501857384,236.97542718710267,237.47186912259176,12072024,State Bank of India,0.0
2015-07-01,265.0378112792969,266.1414332493849,262.0665301285114,262.0665301285114,15481941,ICICI Bank,0.0
2015-07-01,244.6849365234375,245.7459622654912,241.87838375009147,242.17499633316788,4971188,HDFC Bank,0.0
2015-07-01,139.9140625,142.07499642164728,136.8092767390374,137.06760461680503,9222040,Kotak Mahindra Bank,0.0
2015-07-02,241.75914001464844,244.8279456212888,240.17960488160787,241.80425857191548,8741783,State Bank of India,0.0
2015-07-02,243.27110290527344,245.45507151634808,242.68489658952583,244.834375873105,4483444,HDFC Bank,0.0
2015-07-02,565.32421875,567.8894978279936,557.6768298287914,561.5489135188599,9886455,Axis Bank,0.0
2015-07-02,142.60653686523438,143.00394337158838,139.3576848574835,140.48533756832998,8388930,Kotak Mahindra Bank,0.0
2015-07-02,265.7169494628906,267.79686334516305,264.1039788690244,266.8205714211949,9252723,ICICI Bank,0.0
2015-07-03,246.9608917236328,247.3976910939782,242.31709562944607,242.31709562944607,4039288,HDFC Bank,0.0
2015-07-03,567.2119140625,569.6803557840692,562.4201983186817,563.242992531434,4422432,Axis Bank,0.0
2015-07-03,243.15817260742188,243.6997330788012,240.81142892805147,241.3078708371949,7238541,State Bank of India,0.0
2015-07-03,141.9607391357422,145.14500932757232,140.91257070802436,143.36659466041655,16482870,Kotak Mahindra Bank,0.0
2015-07-03,267.0328369140625,267.8393079944178,263.9341971374586,264.6558005236446,5716323,ICICI Bank,0.0
2015-07-06,249.0873413085937,249.43217842161903,243.7423660567019,244.6159646348657,3267780,HDFC Bank,0.0
2015-07-06,565.517822265625,567.0666320741343,555.1599868067111,557.0960286090012,4973984,Axis Bank,0.0
2015-07-06,244.42176818847656,245.05359325904084,236.4789739737337,237.56209479615623,9458200,State Bank of India,0.0
2015-07-06,143.4560089111328,145.45300171605595,142.07500076880456,143.06853224271228,21559530,Kotak Mahindra Bank,0.0
2015-07-06,267.5422058105469,268.9005164932915,259.1377386123098,262.4061425227353,8562220,ICICI Bank,0.0
2015-07-07,141.6378173828125,144.9562082320476,141.19570384479687,144.05706363307945,11735120,Kotak Mahindra Bank,0.0
2015-07-07,249.85752868652344,250.92652959237827,247.93794060043973,247.93794060043973,4141472,HDFC Bank,0.0
2015-07-07,567.453857421875,571.8583406538384,562.7589206563244,566.5826149877257,4969526,Axis Bank,0.0
2015-07-07,265.3773803710937,269.9616318623169,264.48598467919845,266.56589846088224,10617091,ICICI Bank,0.0
2015-07-07,246.31724548339844,247.896780804896,243.69973531675603,244.0607664526877,12523410,State Bank of India,0.0
2015-07-08,140.50521850585938,141.52855470597012,137.7133975039988,139.85942911514033,11708460,Kotak Mahindra Bank,0.0
2015-07-08,558.209228515625,566.2921787152484,556.5151920835708,559.5160329870317,6414143,Axis Bank,0.0
2015-07-08,241.3078765869141,244.6023305110139,239.7283412422857,243.60947421397967,12669850,State Bank of India,0.0
2015-07-08,261.0902709960937,264.52846699872805,260.0291113525574,261.81187437277185,13252578,ICICI Bank,0.0
2015-07-08,245.71945190429688,248.42067623495444,245.0642669345509,248.07583908635985,5400676,HDFC Bank,0.0
2015-07-09,246.91493225097656,247.5701172951805,243.7079295668381,244.30564174641145,2797964,HDFC Bank,0.0
2015-07-09,262.7457580566406,263.9767103360688,259.5197876191033,260.62340983452987,6959346,ICICI Bank,0.0
2015-07-09,241.66891479492188,244.87310414118508,240.99197105600047,240.99197105600047,6469504,State Bank of India,0.0
2015-07-09,140.12765502929688,143.0685144977436,139.31296720498463,141.28015503450473,3897800,Kotak Mahindra Bank,0.0
2015-07-09,557.8677368164062,563.4298372919453,552.6959821687129,561.9172918778517,3602432,Axis Bank,0.0
2015-07-10,140.9622344970703,141.3795158499157,138.43865634784785,140.4853285280309,6924625,Kotak Mahindra Bank,0.0
2015-07-10,250.75405883789065,251.731097343562,245.6389748964347,245.93784495863025,4900088,HDFC Bank,0.0
2015-07-10,265.8443298339844,267.3299705155566,263.38239714824374,265.29251880950216,10664155,ICICI Bank,0.0
2015-07-10,244.1961212158203,244.60229841195783,240.3149887534457,243.92535478166647,8788162,State Bank of India,0.0
2015-07-10,564.11279296875,568.8942608368817,556.9894290586312,560.3071895661192,6853759,Axis Bank,0.0
2015-07-13,567.8697509765625,569.3334585263474,556.3552634966039,564.1128658637336,5161182,Axis Bank,0.0
2015-07-13,268.6033630371094,269.2825326212422,265.5472139013925,266.9903922712344,8964077,ICICI Bank,0.0
2015-07-13,142.0749969482422,142.63137213305498,139.69052753901968,141.65771555963258,4775500,Kotak Mahindra Bank,0.0
2015-07-13,251.9955444335937,254.23698630149943,249.4322488900193,249.4322488900193,7076084,HDFC Bank,0.0
2015-07-13,247.039306640625,247.625985611566,241.8042593697589,245.5048900597886,8423083,State Bank of India,0.0
2015-07-14,569.7725830078125,573.4318518842326,564.8935578392524,568.5039888172568,4566647,Axis Bank,0.0
2015-07-14,266.0989685058594,269.1975793325498,264.91045048390475,269.1126831525378,8304877,ICICI Bank,0.0
2015-07-14,141.22056579589844,142.124683092868,139.88923723381933,142.06507362890736,5863765,Kotak Mahindra Bank,0.0
2015-07-14,251.00698852539065,253.31740895611603,249.6621290780245,251.84609797879912,5674116,HDFC Bank,0.0
2015-07-14,242.0750732421875,246.949062274633,241.1273355544089,246.949062274633,10337307,State Bank of India,0.0
2015-07-15,141.53846740722656,142.07496760747532,140.58467074445986,141.27020972706035,4469840,Kotak Mahindra Bank,0.0
2015-07-15,267.1177062988281,268.26379065420605,266.0141127872405,266.4810275992186,7378092,ICICI Bank,0.0
2015-07-15,241.93966674804688,245.23414811561395,241.1273398190903,242.5714918844073,7483918,State Bank of India,0.0
2015-07-15,252.12196350097656,253.2139479816451,250.76562628059023,251.27137628857253,3849404,HDFC Bank,0.0
2015-07-15,569.8701171875,575.1882663229353,567.4306046995398,570.4067980231692,3307716,Axis Bank,0.0
2015-07-16,245.6854248046875,246.181839126852,241.9847940329376,243.4740645443385,8354120,State Bank of India,0.0
2015-07-16,269.1976013183594,270.1738647209098,266.90546126725934,267.20258367246095,13466904,ICICI Bank,0.0
2015-07-16,256.2599182128906,257.2484624035029,252.4437267960737,252.60466760494108,7310424,HDFC Bank,0.0
2015-07-16,593.9237060546875,598.6075578983832,572.7975050846751,573.1878508876529,14142842,Axis Bank,0.0
2015-07-16,147.29104614257812,147.6387882346058,141.51863050351508,141.86635743545503,11094165,Kotak Mahindra Bank,0.0
2015-07-17,255.3059539794922,257.88072692329297,254.1679744956332,257.3404876432809,3510988,HDFC Bank,0.0
2015-07-17,244.6925811767578,247.3100912319094,244.1510207234726,245.8659392047851,5571891,State Bank of India,0.0
2015-07-17,269.4947509765625,272.50846617414174,268.7307137150038,269.9616658028728,9339699,ICICI Bank,0.0
2015-07-17,587.5321655273438,595.1434921591836,584.0192913575797,589.8741213461269,5847889,Axis Bank,0.0
2015-07-17,145.68150329589844,146.6452298956747,144.48925357570332,146.4465115022522,5789030,Kotak Mahindra Bank,0.0
2015-07-20,241.39813232421875,245.5049130502948,240.22474672754743,245.5049130502948,6418930,State Bank of India,0.0
2015-07-20,268.093994140625,271.48972781246727,264.9529205454183,270.7681529310425,9420104,ICICI Bank,0.0
2015-07-20,585.3854370117188,588.8007544748947,576.0176733776759,585.4829936873026,4688323,Axis Bank,0.0
2015-07-20,256.3864440917969,257.2485370443584,254.48983959616152,256.5473568844397,4551268,HDFC Bank,0.0
2015-07-20,146.36705017089844,147.04264423242245,144.08192496499905,146.08884743723388,4119160,Kotak Mahindra Bank,0.0
2015-07-21,252.43231201171875,259.3175495535076,251.29433252300024,256.685303737552,11028136,HDFC Bank,0.0
2015-07-21,264.4011535644531,269.5372172721463,263.50978615140474,269.5372172721463,10702263,ICICI Bank,0.0
2015-07-21,238.554931640625,243.5191850822528,237.8328694307149,240.9919398026599,5638653,State Bank of India,0.0
2015-07-21,570.5044555664062,586.4588445695156,568.6504021179454,582.165278456456,4375934,Axis Bank,0.0
2015-07-21,143.19769287109375,147.99645159820642,142.67112241491762,146.0491232839818,4841140,Kotak Mahindra Bank,0.0
2015-07-22,268.94293212890625,269.7069693682328,263.00036960397847,263.84930303636554,11141670,ICICI Bank,0.0
2015-07-22,575.5784301757812,579.1401414740862,564.9909720530682,568.7477966621863,5900119,Axis Bank,0.0
2015-07-22,144.78732299804688,145.79079938900304,142.57175227716988,142.88968959393222,3288990,Kotak Mahindra Bank,0.0
2015-07-22,256.1910095214844,256.8002274100538,250.27130533030152,252.05296387327888,7286400,HDFC Bank,0.0
2015-07-22,242.39097595214844,243.15818436161325,236.38874700441403,238.0134284970885,11322177,State Bank of India,0.0
2015-07-23,265.6321105957031,269.70698561701226,265.08029955667433,268.98538218163304,15214876,ICICI Bank,0.0
2015-07-23,569.6261596679688,584.0680615260271,567.3330417778941,575.7249408207307,5569255,Axis Bank,0.0
2015-07-23,243.74484252929688,245.5049071092569,241.21759715054745,242.3458366133657,6376216,State Bank of India,0.0
2015-07-23,254.6967315673828,256.7197593982853,252.90356711318023,255.8461887654819,5083172,HDFC Bank,0.0
2015-07-23,143.13807678222656,146.06899139469388,142.69097552194816,144.85688186789676,4614385,Kotak Mahindra Bank,0.0
2015-07-24,237.60723876953125,244.0156446403885,236.56926393820945,242.52637400893465,7796401,State Bank of India,0.0
2015-07-24,144.00245666503906,145.05559761940157,142.5916437676773,143.06853463831385,3748745,Kotak Mahindra Bank,0.0
2015-07-24,255.190170288086,264.6982587037034,254.08654830263103,264.6982587037034,21177605,ICICI Bank,0.0
2015-07-24,254.68521118164065,256.32894049335204,252.99551480980625,253.6047327024862,4761008,HDFC Bank,0.0
2015-07-24,566.4059448242188,579.3841375946587,561.1853530704298,573.431751751784,13673495,Axis Bank,0.0
2015-07-27,233.2748107910156,237.7426226984927,232.9137521139224,237.56212090485585,6788558,State Bank of India,0.0
2015-07-27,247.12527465820312,254.5534780754756,246.2763411959748,254.5534780754756,11212545,ICICI Bank,0.0
2015-07-27,251.9265289306641,253.9150954994,245.983840818794,253.7771662479734,3328572,HDFC Bank,0.0
2015-07-27,142.0749969482422,143.96270063386945,141.69745014708204,142.96916918667893,3932575,Kotak Mahindra Bank,0.0
2015-07-27,542.3523559570312,565.4301658546916,540.3519678073037,563.5273343724025,9829067,Axis Bank,0.0
2015-07-28,144.93637084960938,145.33377736028922,142.57176117883031,142.65124551298362,4228590,Kotak Mahindra Bank,0.0
2015-07-28,241.9467620849609,250.73324707584587,239.99420669829567,247.6346358638176,25395273,ICICI Bank,0.0
2015-07-28,254.8346099853516,256.07602912425006,251.1448418903032,251.50118477580028,6345672,HDFC Bank,0.0
2015-07-28,233.95176696777344,238.19393120071905,233.1845585554064,234.8994771834019,10788886,State Bank of India,0.0
2015-07-28,547.6705322265625,550.3539958588531,537.1318506005214,545.0846252666284,8129213,Axis Bank,0.0
2015-07-29,228.8972320556641,235.30563783468315,227.7238602376452,234.67381270558903,9997136,State Bank of India,0.0
2015-07-29,254.8001708984375,256.9956453668772,254.04154598720544,254.05302372140784,3943032,HDFC Bank,0.0
2015-07-29,245.55474853515625,246.1065310222508,241.14026065265995,244.0691079590419,13165836,ICICI Bank,0.0
2015-07-29,144.25083923339844,146.50615995700016,143.29704233404976,145.44307398751872,4672395,Kotak Mahindra Bank,0.0
2015-07-29,553.4766845703125,554.4037113603914,548.4024859558345,549.6710207198493,4635380,Axis Bank,0.0
2015-07-30,247.0403289794922,249.29003497672923,244.06907670595044,246.19139568730685,13705803,ICICI Bank,0.0
2015-07-30,255.3059539794922,256.78874256591774,253.13346299917245,254.48982812933835,9462188,HDFC Bank,0.0
2015-07-30,552.0128784179688,561.8197063655556,549.4757497840086,557.5749786080415,6484751,Axis Bank,0.0
2015-07-30,142.4326629638672,145.8404684094456,141.83653805626076,145.7510542213305,12005090,Kotak Mahindra Bank,0.0
2015-07-30,231.78549194335932,234.2225000718969,228.8972155985116,228.8972155985116,10536937,State Bank of India,0.0
2015-07-31,243.74484252929688,247.08444235720248,232.4624479011141,232.86862512569212,20534806,State Bank of India,0.0
2015-07-31,256.7182006835937,262.2362811658736,249.6720460210008,249.9691683895936,38967790,ICICI Bank,0.0
2015-07-31,138.1803741455078,140.82317179016977,135.8753736000643,138.54797597935797,24718095,Kotak Mahindra Bank,0.0
2015-07-31,255.55877685546875,257.7082558028831,253.5702106606424,256.466836647628,5649500,HDFC Bank,0.0
2015-07-31,559.6241455078125,565.2838023737164,553.2814132570701,553.9644886419086,6283549,Axis Bank,0.0
2015-08-03,253.6733856201172,255.43345044859376,243.60949369976464,243.699758378517,21901780,State Bank of India,0.0
2015-08-03,265.6321105957031,266.5659402774103,258.24634084200096,258.4585955865492,28709585,ICICI Bank,0.0
2015-08-03,137.1470947265625,140.19724400057123,136.5410398471064,138.0909618700434,7285045,Kotak Mahindra Bank,0.0
2015-08-03,562.7467041015625,568.6015335677308,559.526559806851,562.0636287521618,4355574,Axis Bank,0.0
2015-08-03,251.8231201171875,256.90371595663106,251.3748149160192,255.81173148164763,4345728,HDFC Bank,0.0
2015-08-04,266.6083679199219,267.62709377608513,260.6658051753394,266.14145308993955,16797983,ICICI Bank,0.0
2015-08-04,137.2762451171875,138.89570630847723,135.1500883200744,137.90217481150685,7329755,Kotak Mahindra Bank,0.0
2015-08-04,249.7655639648437,253.34038737115736,248.73105240116843,252.4438050700543,5390928,HDFC Bank,0.0
2015-08-04,566.064453125,570.3092405834135,557.818948573463,564.8935347790751,5903968,Axis Bank,0.0
2015-08-04,260.4879455566406,261.70644974567927,249.4763168374242,254.9821311970324,28858887,State Bank of India,0.0
2015-08-05,264.3161926269531,271.48970651940505,262.32120352594643,267.20257742092576,13798462,ICICI Bank,0.0
2015-08-05,257.599609375,263.37618948359915,256.5616346558224,260.9392089531264,10169558,State Bank of India,0.0
2015-08-05,137.48489379882812,138.22009740625228,135.7859482636664,138.10087847749975,7395090,Kotak Mahindra Bank,0.0
2015-08-05,251.0874786376953,252.3518818552798,249.47823817895144,251.07600090074592,4122780,HDFC Bank,0.0
2015-08-05,566.357177734375,575.2369783434572,562.5515148685378,567.9184417233114,3419273,Axis Bank,0.0
2015-08-06,264.0615539550781,265.5896284116657,261.00537654368486,265.504732219831,12210084,ICICI Bank,0.0
2015-08-06,260.8940734863281,262.4736086805247,254.53081415052807,257.7801492018568,15372143,State Bank of India,0.0
2015-08-06,570.6019287109375,572.3095873261476,564.9422720693508,565.9668553267957,3125993,Axis Bank,0.0
2015-08-06,140.44561767578125,141.081477248526,137.26631981205742,137.94191397556023,5928790,Kotak Mahindra Bank,0.0
2015-08-06,251.949462890625,253.19088203505265,249.53560324537128,251.0184195794901,3743712,HDFC Bank,0.0
